episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct,queue_lag,retry_rate,rps
ep_00001_NONE,NONE,payment-service,150,1700313626,95.8,102.8,519.3,10.57,0.0093,0.0732,24.4,45.3,12,0.0055,240.65
ep_00001_NONE,NONE,payment-service,152,1700313628,81.8,97.0,496.0,40.0,0.0071,0.01,16.9,26.1,1,0.0025,229.16
ep_00001_NONE,NONE,payment-service,154,1700313630,101.7,102.9,511.2,15.93,0.0045,0.0825,28.7,31.5,2,0.0061,187.45
ep_00001_NONE,NONE,payment-service,156,1700313632,82.9,105.5,510.7,22.9,0.018,0.0163,13.6,33.7,10,0.0326,233.3
ep_00001_NONE,NONE,payment-service,158,1700313634,89.3,88.5,506.5,17.93,0.0192,0.016,24.9,38.1,12,0.0467,181.86
ep_00001_NONE,NONE,payment-service,160,1700313636,90.0,95.1,520.0,5.15,0.0118,0.0535,23.3,37.6,3,0.05,212.22
ep_00001_NONE,NONE,payment-service,162,1700313638,94.5,96.4,503.0,8.84,0.0099,0.0972,11.2,28.4,2,0.0087,196.69
ep_00001_NONE,NONE,payment-service,164,1700313640,81.5,82.7,511.0,5.8,0.0043,0.0153,18.5,37.4,9,0.0073,182.79
ep_00001_NONE,NONE,payment-service,166,1700313642,96.2,99.4,521.1,22.2,0.0081,0.0206,24.3,36.4,6,0.0093,256.91
ep_00001_NONE,NONE,payment-service,168,1700313644,87.0,95.7,503.1,2.0,0.0233,0.0562,46.5,33.2,8,0.0136,194.36
ep_00001_NONE,NONE,payment-service,170,1700313646,88.2,90.0,508.0,20.73,0.0115,0.0372,28.5,39.6,7,0.0394,191.21
ep_00001_NONE,NONE,payment-service,172,1700313648,79.2,99.2,522.9,2.0,0.0035,0.071,15.1,41.8,12,0.0,190.46
ep_00001_NONE,NONE,payment-service,174,1700313650,102.4,91.3,526.4,29.62,0.0079,0.0574,18.8,36.5,1,0.0153,203.18
ep_00001_NONE,NONE,payment-service,176,1700313652,89.2,99.0,517.4,12.81,0.005,0.0312,18.4,39.8,12,0.005,194.88
ep_00001_NONE,NONE,payment-service,178,1700313654,81.0,85.3,554.9,14.35,0.0042,0.0179,13.3,34.6,12,0.0006,153.32
ep_00001_NONE,NONE,payment-service,180,1700313656,89.2,122.4,529.3,2.04,0.014,0.12,20.1,33.0,1,0.0264,232.85
ep_00001_NONE,NONE,payment-service,182,1700313658,76.3,84.1,520.3,4.18,0.0105,0.0312,22.7,29.4,6,0.0018,190.23
ep_00001_NONE,NONE,payment-service,184,1700313660,101.3,98.2,536.7,2.0,0.009,0.0687,10.0,29.7,6,0.0102,187.27
ep_00001_NONE,NONE,payment-service,186,1700313662,77.8,92.7,479.6,14.62,0.0018,0.0495,13.5,23.8,3,0.0023,204.43
ep_00001_NONE,NONE,payment-service,188,1700313664,93.2,98.2,505.7,10.74,0.0126,0.0778,14.6,38.8,10,0.0086,223.99
ep_00001_NONE,NONE,payment-service,190,1700313666,93.8,95.7,541.6,7.71,0.0065,0.08,11.1,34.7,11,0.0065,198.68
ep_00001_NONE,NONE,payment-service,192,1700313668,86.7,95.3,471.9,26.09,0.0173,0.1126,18.7,31.0,7,0.0232,168.73
ep_00001_NONE,NONE,payment-service,194,1700313670,84.7,98.0,518.3,11.29,0.0138,0.0695,16.7,29.4,14,0.0159,205.67
ep_00001_NONE,NONE,payment-service,196,1700313672,81.7,92.0,498.2,2.48,0.0048,0.0152,21.8,46.2,5,0.0427,183.24
ep_00001_NONE,NONE,payment-service,198,1700313674,99.3,98.6,517.1,8.66,0.025,0.12,21.3,36.8,10,0.0365,180.71
ep_00001_NONE,NONE,payment-service,200,1700313676,84.8,101.3,508.6,15.98,0.0026,0.0331,20.0,31.5,2,0.0112,171.13
ep_00001_NONE,NONE,payment-service,202,1700313678,85.5,93.2,513.2,2.0,0.008,0.0188,24.0,34.5,7,0.0039,203.63
ep_00001_NONE,NONE,payment-service,204,1700313680,93.3,86.8,510.5,16.67,0.0007,0.0618,9.2,32.6,10,0.0134,201.56
ep_00001_NONE,NONE,payment-service,206,1700313682,87.0,105.3,511.6,6.25,0.0014,0.0234,23.7,26.2,11,0.018,195.61
ep_00001_NONE,NONE,payment-service,208,1700313684,94.5,96.7,496.4,2.0,0.0075,0.0422,23.7,31.8,11,0.0349,219.49
ep_00001_NONE,NONE,payment-service,210,1700313686,95.9,85.0,519.1,6.84,0.008,0.076,22.3,34.6,3,0.05,204.03
ep_00001_NONE,NONE,payment-service,212,1700313688,81.9,98.1,509.1,6.08,0.0073,0.0602,19.4,26.3,4,0.0131,186.3
ep_00001_NONE,NONE,payment-service,214,1700313690,85.5,98.6,538.8,2.0,0.0128,0.12,14.3,29.9,0,0.0065,212.14
ep_00001_NONE,NONE,payment-service,216,1700313692,90.6,87.5,490.6,9.48,0.0131,0.0175,40.7,34.9,0,0.0038,242.43
ep_00001_NONE,NONE,payment-service,218,1700313694,82.0,107.8,495.1,2.0,0.0016,0.0201,30.5,33.7,13,0.001,193.13
ep_00001_NONE,NONE,payment-service,220,1700313696,90.3,98.0,523.1,7.72,0.007,0.0243,23.6,51.4,10,0.0054,239.0
ep_00001_NONE,NONE,payment-service,222,1700313698,84.7,104.0,535.2,20.59,0.0033,0.01,24.3,35.2,0,0.0018,179.03
ep_00001_NONE,NONE,payment-service,224,1700313700,84.0,97.2,511.5,2.12,0.0108,0.01,15.8,39.9,10,0.0034,205.84
ep_00001_NONE,NONE,payment-service,226,1700313702,84.6,90.2,496.0,6.13,0.0199,0.0107,17.9,38.8,7,0.0455,228.17
ep_00001_NONE,NONE,payment-service,228,1700313704,69.7,103.0,502.7,2.8,0.0256,0.0173,15.5,41.4,6,0.0039,233.55
ep_00001_NONE,NONE,payment-service,230,1700313706,88.5,90.6,533.9,4.67,0.0051,0.01,22.2,35.2,11,0.039,199.43
ep_00001_NONE,NONE,payment-service,232,1700313708,89.6,101.1,501.2,28.89,0.0451,0.01,27.5,37.4,12,0.0279,230.57
ep_00001_NONE,NONE,payment-service,234,1700313710,91.2,90.3,512.6,40.0,0.0009,0.0374,10.2,37.0,12,0.0161,201.78
ep_00001_NONE,NONE,payment-service,236,1700313712,78.3,84.7,497.0,10.29,0.0055,0.01,10.4,39.8,1,0.0077,168.91
ep_00001_NONE,NONE,payment-service,238,1700313714,85.3,83.6,547.4,10.83,0.0007,0.0194,23.2,31.5,13,0.0033,212.22
ep_00002_NONE,NONE,auth-service,0,1700498063,102.8,96.8,537.6,13.16,0.0036,0.103,19.8,32.7,11,0.0081,189.33
ep_00002_NONE,NONE,auth-service,2,1700498065,101.4,93.6,526.9,8.91,0.0067,0.0917,25.3,27.9,6,0.05,203.41
ep_00002_NONE,NONE,auth-service,4,1700498067,78.9,93.1,482.1,5.28,0.0015,0.01,13.2,30.2,7,0.05,178.45
ep_00002_NONE,NONE,auth-service,6,1700498069,93.4,95.2,540.0,3.69,0.0048,0.01,18.5,32.1,4,0.0004,221.73
ep_00002_NONE,NONE,auth-service,8,1700498071,85.1,104.9,522.8,23.55,0.0069,0.064,16.4,37.6,9,0.0203,204.31
ep_00002_NONE,NONE,auth-service,10,1700498073,90.5,88.6,545.9,12.33,0.0101,0.018,13.3,32.6,11,0.0235,173.85
ep_00002_NONE,NONE,auth-service,12,1700498075,96.4,88.0,544.0,7.0,0.0033,0.0271,20.6,39.8,9,0.0195,178.88
ep_00002_NONE,NONE,auth-service,14,1700498077,92.5,93.6,513.5,2.38,0.0028,0.0175,34.4,27.5,14,0.0001,206.01
ep_00002_NONE,NONE,auth-service,16,1700498079,81.1,101.9,533.2,10.08,0.0011,0.0116,20.9,30.9,14,0.0033,235.62
ep_00002_NONE,NONE,auth-service,18,1700498081,96.3,82.4,524.9,5.48,0.0102,0.015,23.0,34.5,8,0.0066,220.89
ep_00002_NONE,NONE,auth-service,20,1700498083,92.9,86.0,463.2,11.4,0.0135,0.078,23.4,42.5,11,0.0101,230.92
ep_00002_NONE,NONE,auth-service,22,1700498085,91.9,92.1,527.1,7.45,0.0058,0.01,23.7,34.4,5,0.0116,177.2
ep_00002_NONE,NONE,auth-service,24,1700498087,86.5,96.0,551.8,11.61,0.0042,0.0682,14.4,34.8,4,0.006,189.2
ep_00002_NONE,NONE,auth-service,26,1700498089,75.9,79.3,494.1,5.96,0.0133,0.0716,16.7,39.4,9,0.0149,198.82
ep_00002_NONE,NONE,auth-service,28,1700498091,83.9,96.7,507.3,10.26,0.017,0.01,16.7,30.3,7,0.0125,250.41
ep_00002_NONE,NONE,auth-service,30,1700498093,97.1,108.0,527.9,12.47,0.0043,0.041,29.9,36.9,1,0.0019,232.28
ep_00002_NONE,NONE,auth-service,32,1700498095,90.8,88.8,499.6,2.0,0.0051,0.0155,21.7,31.3,12,0.001,215.86
ep_00002_NONE,NONE,auth-service,34,1700498097,95.8,100.8,520.4,7.19,0.004,0.0144,32.8,39.3,7,0.0098,145.09
ep_00002_NONE,NONE,auth-service,36,1700498099,82.7,94.5,504.9,9.64,0.0192,0.026,39.4,23.8,1,0.0021,216.27
ep_00002_NONE,NONE,auth-service,38,1700498101,89.6,92.3,509.8,9.83,0.0077,0.0324,26.0,36.3,12,0.0112,187.82
ep_00002_NONE,NONE,auth-service,40,1700498103,91.3,103.5,492.3,18.56,0.0094,0.0521,27.6,27.5,1,0.0348,213.08
ep_00002_NONE,NONE,auth-service,42,1700498105,79.6,94.3,512.6,12.96,0.0185,0.0449,36.4,37.9,10,0.0064,198.08
ep_00002_NONE,NONE,auth-service,44,1700498107,99.1,86.2,519.0,8.92,0.012,0.0223,26.9,32.7,12,0.0132,198.68
ep_00002_NONE,NONE,auth-service,46,1700498109,90.5,91.1,511.7,10.15,0.0084,0.0145,16.4,42.3,3,0.0155,190.95
ep_00002_NONE,NONE,auth-service,48,1700498111,88.0,107.8,474.2,6.62,0.0044,0.0101,21.2,30.0,8,0.0035,218.05
ep_00002_NONE,NONE,auth-service,50,1700498113,87.4,93.0,552.7,6.41,0.0077,0.0396,24.0,38.3,3,0.0202,182.01
ep_00002_NONE,NONE,auth-service,52,1700498115,87.3,116.5,513.9,14.8,0.0104,0.01,23.5,29.5,7,0.05,208.83
ep_00002_NONE,NONE,auth-service,54,1700498117,87.2,97.3,543.9,6.42,0.0204,0.0185,24.2,41.3,9,0.0091,201.41
ep_00002_NONE,NONE,auth-service,56,1700498119,90.2,96.8,554.1,10.78,0.015,0.12,14.5,41.0,5,0.0037,219.46
ep_00002_NONE,NONE,auth-service,58,1700498121,79.5,80.8,534.5,4.55,0.0099,0.0941,17.9,31.7,13,0.0381,180.93
ep_00002_NONE,NONE,auth-service,60,1700498123,93.0,89.8,506.7,27.72,0.0067,0.0469,15.7,34.6,8,0.0012,157.5
ep_00002_NONE,NONE,auth-service,62,1700498125,94.9,86.0,498.7,2.28,0.0106,0.0203,22.2,34.1,14,0.0151,191.07
ep_00002_NONE,NONE,auth-service,64,1700498127,85.0,96.5,523.2,30.2,0.0045,0.0354,22.6,36.4,10,0.0023,188.72
ep_00002_NONE,NONE,auth-service,66,1700498129,87.3,102.8,513.0,16.37,0.0072,0.01,22.8,30.9,12,0.0093,171.77
ep_00002_NONE,NONE,auth-service,68,1700498131,103.4,98.5,503.6,3.78,0.0052,0.12,17.7,21.9,8,0.0186,223.24
ep_00002_NONE,NONE,auth-service,70,1700498133,96.6,107.5,510.9,2.0,0.0021,0.0421,22.5,26.0,13,0.0353,179.81
ep_00002_NONE,NONE,auth-service,72,1700498135,81.6,95.0,532.4,2.0,0.0098,0.0951,20.5,35.2,3,0.0015,194.09
ep_00002_NONE,NONE,auth-service,74,1700498137,84.6,107.2,502.4,23.66,0.0251,0.0771,16.4,30.1,10,0.0164,214.21
ep_00002_NONE,NONE,auth-service,76,1700498139,100.4,85.2,497.3,12.96,0.0281,0.0248,27.7,46.6,5,0.0033,220.85
ep_00002_NONE,NONE,auth-service,78,1700498141,88.9,95.4,495.7,2.0,0.0059,0.12,32.9,37.9,8,0.0046,213.08
ep_00002_NONE,NONE,auth-service,80,1700498143,91.4,80.8,505.4,24.3,0.0053,0.01,20.2,28.2,5,0.0052,188.37
ep_00002_NONE,NONE,auth-service,82,1700498145,86.1,105.8,478.4,40.0,0.0048,0.0153,24.5,30.6,6,0.0497,157.66
ep_00002_NONE,NONE,auth-service,84,1700498147,89.6,80.2,544.3,15.97,0.0043,0.0451,19.5,32.8,4,0.017,227.87
ep_00002_NONE,NONE,auth-service,86,1700498149,76.1,88.3,498.6,2.0,0.0078,0.013,25.2,35.6,14,0.0289,206.55
ep_00002_NONE,NONE,auth-service,88,1700498151,94.6,109.1,530.7,21.49,0.0029,0.0501,12.2,33.8,3,0.0073,207.6
ep_00002_NONE,NONE,auth-service,90,1700498153,94.3,87.9,496.3,3.03,0.0144,0.038,22.6,35.2,11,0.0173,217.36
ep_00002_NONE,NONE,auth-service,92,1700498155,77.3,89.6,552.9,6.76,0.0068,0.0926,25.4,39.1,0,0.0054,206.5
ep_00002_NONE,NONE,auth-service,94,1700498157,83.0,94.0,540.5,8.88,0.0238,0.0366,23.5,39.5,4,0.0234,197.9
ep_00002_NONE,NONE,auth-service,96,1700498159,77.9,75.0,526.8,12.97,0.016,0.0777,17.4,32.8,5,0.0167,218.17
ep_00002_NONE,NONE,auth-service,98,1700498161,83.9,104.3,547.4,2.0,0.0032,0.0886,24.2,37.0,10,0.0156,223.83
ep_00002_NONE,NONE,auth-service,100,1700498163,102.1,113.0,514.7,19.13,0.0217,0.01,25.2,41.6,4,0.0056,186.9
ep_00002_NONE,NONE,auth-service,102,1700498165,83.3,95.2,544.6,10.83,0.004,0.017,28.0,29.7,14,0.0019,222.63
ep_00002_NONE,NONE,auth-service,104,1700498167,91.5,97.0,514.4,7.51,0.0086,0.0609,22.0,40.0,9,0.0003,161.28
ep_00002_NONE,NONE,auth-service,106,1700498169,86.0,96.4,550.5,2.32,0.0108,0.0163,22.0,34.7,14,0.0028,199.74
ep_00002_NONE,NONE,auth-service,108,1700498171,87.5,92.5,531.8,13.54,0.0046,0.0143,15.2,33.7,9,0.0296,205.75
ep_00002_NONE,NONE,auth-service,110,1700498173,95.0,99.4,535.5,3.69,0.0176,0.12,12.5,35.2,8,0.0419,225.74
ep_00002_NONE,NONE,auth-service,112,1700498175,85.7,104.3,539.2,34.65,0.0132,0.0429,19.8,38.6,8,0.0206,245.75
ep_00002_NONE,NONE,auth-service,114,1700498177,98.2,85.6,498.5,5.18,0.0076,0.054,28.5,31.5,4,0.0267,203.22
ep_00002_NONE,NONE,auth-service,116,1700498179,88.4,86.3,547.2,17.25,0.0052,0.0203,19.1,29.7,3,0.05,207.44
ep_00002_NONE,NONE,auth-service,118,1700498181,97.4,92.0,502.4,19.21,0.0066,0.0802,24.6,32.3,9,0.0182,215.92
ep_00002_NONE,NONE,auth-service,120,1700498183,105.3,88.0,492.3,5.44,0.0069,0.0348,24.0,38.6,10,0.0272,185.15
ep_00002_NONE,NONE,auth-service,122,1700498185,80.2,96.7,520.5,17.55,0.0077,0.018,20.5,42.1,2,0.0243,212.81
ep_00002_NONE,NONE,auth-service,124,1700498187,83.6,103.5,508.8,20.98,0.0118,0.0213,21.1,36.8,10,0.0116,175.76
ep_00002_NONE,NONE,auth-service,126,1700498189,91.1,98.7,524.0,35.06,0.0071,0.01,19.2,37.8,12,0.0028,204.93
ep_00002_NONE,NONE,auth-service,128,1700498191,93.9,89.2,485.1,17.03,0.0109,0.01,14.0,34.4,9,0.0113,212.42
ep_00002_NONE,NONE,auth-service,130,1700498193,86.2,86.5,532.5,6.5,0.0128,0.0164,19.0,30.0,8,0.0308,207.86
ep_00002_NONE,NONE,auth-service,132,1700498195,93.7,98.2,508.2,37.25,0.0092,0.0601,13.8,33.9,12,0.0303,186.16
ep_00002_NONE,NONE,auth-service,134,1700498197,84.5,109.5,527.4,2.0,0.0077,0.0994,12.1,32.6,11,0.0007,219.5
ep_00002_NONE,NONE,auth-service,136,1700498199,75.8,101.7,550.4,40.0,0.0209,0.0297,22.4,37.9,10,0.0119,222.59
ep_00002_NONE,NONE,auth-service,138,1700498201,77.3,95.4,519.9,9.05,0.015,0.035,21.1,36.9,8,0.0237,220.04
ep_00002_NONE,NONE,auth-service,140,1700498203,89.2,98.2,508.3,18.83,0.0119,0.0729,12.3,36.9,9,0.0034,192.41
ep_00002_NONE,NONE,auth-service,142,1700498205,83.0,85.1,477.3,2.0,0.0218,0.0434,24.5,46.0,11,0.0036,163.06
ep_00002_NONE,NONE,auth-service,144,1700498207,87.8,106.4,524.0,8.2,0.0032,0.12,7.8,36.9,10,0.0424,190.75
ep_00002_NONE,NONE,auth-service,146,1700498209,96.4,95.2,575.6,2.0,0.0101,0.0634,30.3,35.2,14,0.0299,213.23
ep_00002_NONE,NONE,auth-service,148,1700498211,75.7,106.3,527.3,26.56,0.0122,0.1083,19.3,36.9,11,0.0028,204.77
ep_00002_NONE,NONE,auth-service,150,1700498213,83.2,93.1,518.4,2.0,0.0362,0.01,33.0,34.5,12,0.0341,198.91
ep_00002_NONE,NONE,auth-service,152,1700498215,98.9,120.4,518.3,2.0,0.0099,0.12,19.8,43.8,12,0.0106,222.53
ep_00002_NONE,NONE,auth-service,154,1700498217,82.1,98.9,557.5,17.98,0.0044,0.0786,17.9,30.2,4,0.0084,237.84
ep_00002_NONE,NONE,auth-service,156,1700498219,93.7,100.7,529.7,2.0,0.0061,0.01,21.0,34.0,14,0.0013,192.18
ep_00002_NONE,NONE,auth-service,158,1700498221,85.7,83.9,516.2,5.79,0.0048,0.0442,16.9,33.6,7,0.0225,214.65
ep_00002_NONE,NONE,auth-service,160,1700498223,97.7,109.5,523.4,3.48,0.0159,0.0714,20.0,40.7,14,0.0426,209.65
ep_00002_NONE,NONE,auth-service,162,1700498225,100.6,99.6,552.4,4.76,0.0353,0.012,29.5,40.8,12,0.0223,198.8
ep_00002_NONE,NONE,auth-service,164,1700498227,96.3,110.5,519.4,2.0,0.0146,0.0227,20.2,33.9,2,0.0142,201.03
ep_00002_NONE,NONE,auth-service,166,1700498229,87.4,93.4,514.7,2.0,0.0074,0.0917,23.9,34.2,4,0.0021,202.76
ep_00002_NONE,NONE,auth-service,168,1700498231,93.6,92.1,507.2,5.04,0.0434,0.0132,21.1,37.6,1,0.0151,176.77
ep_00002_NONE,NONE,auth-service,170,1700498233,94.9,76.6,482.3,10.97,0.0002,0.01,10.2,38.5,12,0.0127,195.86
ep_00002_NONE,NONE,auth-service,172,1700498235,91.0,85.9,527.6,8.54,0.021,0.0114,15.8,34.6,7,0.0225,196.0
ep_00002_NONE,NONE,auth-service,174,1700498237,89.6,108.0,512.1,2.0,0.0058,0.0359,9.5,37.8,3,0.0099,190.08
ep_00002_NONE,NONE,auth-service,176,1700498239,73.0,104.2,516.9,8.11,0.0035,0.0521,19.8,39.3,11,0.05,171.57
ep_00002_NONE,NONE,auth-service,178,1700498241,95.6,102.6,512.9,27.8,0.0039,0.12,19.2,38.1,13,0.027,187.12
ep_00002_NONE,NONE,auth-service,180,1700498243,96.8,73.0,518.9,5.06,0.0218,0.12,25.2,45.7,1,0.0113,198.81
ep_00002_NONE,NONE,auth-service,182,1700498245,97.0,89.7,528.6,3.03,0.0049,0.0559,14.6,33.8,3,0.0037,203.11
ep_00002_NONE,NONE,auth-service,184,1700498247,94.0,111.4,519.1,22.12,0.0148,0.0456,20.6,22.0,12,0.0228,183.75
ep_00002_NONE,NONE,auth-service,186,1700498249,81.4,81.3,527.5,15.99,0.0256,0.01,27.3,40.0,7,0.0374,193.51
ep_00002_NONE,NONE,auth-service,188,1700498251,84.3,89.4,546.8,32.35,0.0371,0.0176,22.9,42.3,2,0.0161,239.97
ep_00002_NONE,NONE,auth-service,190,1700498253,98.0,104.4,506.7,2.0,0.002,0.01,21.1,39.5,1,0.0132,178.83
ep_00002_NONE,NONE,auth-service,192,1700498255,73.3,93.6,541.0,18.61,0.0109,0.12,10.8,41.4,14,0.05,176.4
ep_00002_NONE,NONE,auth-service,194,1700498257,76.7,91.5,491.3,12.93,0.0103,0.0402,9.0,34.7,7,0.029,193.73
ep_00002_NONE,NONE,auth-service,196,1700498259,80.4,112.1,516.9,2.78,0.0107,0.0521,11.2,33.1,8,0.05,234.29
ep_00002_NONE,NONE,auth-service,198,1700498261,88.2,93.3,529.1,39.78,0.0071,0.0583,31.4,30.8,10,0.0039,167.39
ep_00002_NONE,NONE,auth-service,200,1700498263,101.3,87.3,532.5,28.78,0.0046,0.0205,16.5,39.5,7,0.05,215.17
ep_00002_NONE,NONE,auth-service,202,1700498265,97.2,88.4,509.5,13.51,0.0134,0.0551,14.7,32.3,10,0.0082,224.53
ep_00002_NONE,NONE,auth-service,204,1700498267,102.4,107.6,494.9,40.0,0.0265,0.1004,26.5,29.2,1,0.0401,209.54
ep_00002_NONE,NONE,auth-service,206,1700498269,87.4,88.5,513.0,5.61,0.0115,0.0972,50.9,34.4,13,0.0489,219.5
ep_00002_NONE,NONE,auth-service,208,1700498271,72.8,100.6,563.4,17.55,0.0032,0.0833,17.0,42.4,6,0.0238,174.97
ep_00002_NONE,NONE,auth-service,210,1700498273,102.6,87.8,507.2,6.05,0.0184,0.1112,13.0,37.8,4,0.0069,235.22
ep_00002_NONE,NONE,auth-service,212,1700498275,105.6,94.4,501.4,23.0,0.0166,0.0756,19.4,32.8,4,0.0074,195.03
ep_00002_NONE,NONE,auth-service,214,1700498277,75.7,78.8,475.3,11.48,0.0023,0.01,14.9,40.9,12,0.0048,200.18
ep_00002_NONE,NONE,auth-service,216,1700498279,93.1,86.8,553.4,40.0,0.0215,0.01,35.0,33.7,0,0.0067,179.92
ep_00002_NONE,NONE,auth-service,218,1700498281,107.0,90.5,514.5,5.52,0.0089,0.0318,25.0,29.1,7,0.0022,169.9
ep_00002_NONE,NONE,auth-service,220,1700498283,85.7,99.2,510.6,40.0,0.0097,0.0716,24.9,40.4,10,0.0054,216.74
ep_00002_NONE,NONE,auth-service,222,1700498285,86.5,92.5,489.4,12.08,0.0271,0.12,19.2,44.5,8,0.0126,146.55
ep_00002_NONE,NONE,auth-service,224,1700498287,91.6,94.5,541.7,17.15,0.0016,0.0386,22.2,36.0,12,0.0021,212.17
ep_00002_NONE,NONE,auth-service,226,1700498289,90.3,112.2,544.4,2.46,0.0055,0.0503,16.5,35.6,10,0.0031,219.4
ep_00002_NONE,NONE,auth-service,228,1700498291,87.8,102.6,513.6,5.86,0.0113,0.1176,14.9,26.3,11,0.0145,195.05
ep_00002_NONE,NONE,auth-service,230,1700498293,88.3,88.4,505.2,38.64,0.0134,0.0496,17.7,29.5,5,0.05,199.19
ep_00002_NONE,NONE,auth-service,232,1700498295,96.9,99.5,556.6,7.89,0.0203,0.013,16.5,37.0,9,0.006,161.45
ep_00002_NONE,NONE,auth-service,234,1700498297,93.3,97.2,533.3,2.0,0.017,0.063,9.9,33.5,0,0.0347,171.0
ep_00002_NONE,NONE,auth-service,236,1700498299,101.3,83.3,489.2,2.0,0.0062,0.12,19.9,43.4,9,0.0241,194.83
ep_00002_NONE,NONE,auth-service,238,1700498301,89.0,88.4,513.3,5.76,0.007,0.0687,29.3,38.0,11,0.0009,175.15
ep_00003_NONE,NONE,auth-service,0,1700396255,100.0,109.9,489.0,2.0,0.0089,0.024,21.1,37.1,0,0.023,187.06
ep_00003_NONE,NONE,auth-service,2,1700396257,96.3,107.1,499.8,33.22,0.0075,0.0815,21.5,38.6,11,0.0161,212.47
ep_00003_NONE,NONE,auth-service,4,1700396259,85.0,70.0,490.4,10.54,0.0084,0.0274,19.3,29.6,5,0.0168,197.71
ep_00003_NONE,NONE,auth-service,6,1700396261,94.1,92.5,501.3,5.04,0.0111,0.0408,21.3,38.7,5,0.0251,188.66
ep_00003_NONE,NONE,auth-service,8,1700396263,81.6,89.1,512.4,5.4,0.0101,0.0954,22.8,41.9,5,0.0006,239.34
ep_00003_NONE,NONE,auth-service,10,1700396265,84.2,92.4,503.6,2.14,0.0078,0.0262,41.7,33.0,8,0.0056,169.63
ep_00003_NONE,NONE,auth-service,12,1700396267,78.9,91.0,506.6,24.84,0.0133,0.01,24.2,32.5,4,0.0176,218.99
ep_00003_NONE,NONE,auth-service,14,1700396269,83.7,112.4,485.5,13.81,0.0035,0.0488,17.8,35.9,5,0.0453,191.25
ep_00003_NONE,NONE,auth-service,16,1700396271,92.0,75.9,511.1,8.37,0.0196,0.01,34.8,26.4,6,0.0067,211.91
ep_00003_NONE,NONE,auth-service,18,1700396273,85.2,85.0,484.6,23.1,0.0041,0.0288,18.0,38.5,5,0.0181,198.72
ep_00003_NONE,NONE,auth-service,20,1700396275,93.9,90.5,487.8,5.65,0.0232,0.12,35.2,34.8,3,0.0135,200.6
ep_00003_NONE,NONE,auth-service,22,1700396277,87.9,83.3,533.6,19.08,0.007,0.12,18.0,29.5,10,0.0126,187.54
ep_00003_NONE,NONE,auth-service,24,1700396279,96.0,91.2,519.1,28.92,0.009,0.0206,27.5,34.4,10,0.0012,184.82
ep_00003_NONE,NONE,auth-service,26,1700396281,86.3,95.5,490.5,2.0,0.0053,0.0715,27.6,36.4,12,0.0249,192.01
ep_00003_NONE,NONE,auth-service,28,1700396283,79.0,92.6,516.1,16.49,0.003,0.01,34.2,31.0,12,0.0181,194.02
ep_00003_NONE,NONE,auth-service,30,1700396285,68.7,64.4,537.4,10.73,0.0296,0.01,39.3,37.4,14,0.0118,201.53
ep_00003_NONE,NONE,auth-service,32,1700396287,87.7,99.8,500.3,8.9,0.0123,0.0562,14.0,38.8,7,0.0194,165.88
ep_00003_NONE,NONE,auth-service,34,1700396289,88.2,96.6,509.5,3.95,0.0088,0.0171,15.6,35.5,5,0.05,178.66
ep_00003_NONE,NONE,auth-service,36,1700396291,100.9,87.7,521.3,40.0,0.0142,0.0416,24.7,45.7,10,0.0125,193.34
ep_00003_NONE,NONE,auth-service,38,1700396293,79.6,109.0,483.5,2.0,0.0182,0.0244,13.2,39.1,8,0.008,191.24
ep_00003_NONE,NONE,auth-service,40,1700396295,84.2,89.5,508.1,6.68,0.0042,0.01,25.2,41.9,13,0.0249,214.13
ep_00003_NONE,NONE,auth-service,42,1700396297,95.0,87.8,508.2,2.59,0.024,0.036,41.2,40.4,4,0.0247,194.23
ep_00003_NONE,NONE,auth-service,44,1700396299,101.6,76.3,523.2,27.87,0.0252,0.027,22.7,29.4,0,0.0158,206.73
ep_00003_NONE,NONE,auth-service,46,1700396301,87.8,95.3,525.9,9.33,0.0065,0.12,18.9,31.2,13,0.0318,193.32
ep_00003_NONE,NONE,auth-service,48,1700396303,88.6,80.5,499.9,34.83,0.0064,0.12,20.8,41.1,11,0.0162,229.83
ep_00003_NONE,NONE,auth-service,50,1700396305,94.1,93.2,545.6,2.0,0.0066,0.01,20.9,40.8,10,0.0031,202.82
ep_00003_NONE,NONE,auth-service,52,1700396307,94.6,102.3,517.5,2.0,0.0117,0.0301,16.9,42.5,7,0.0032,194.94
ep_00003_NONE,NONE,auth-service,54,1700396309,102.6,99.4,530.7,6.46,0.0101,0.0824,18.2,30.4,9,0.0277,197.3
ep_00003_NONE,NONE,auth-service,56,1700396311,97.0,103.7,510.3,15.68,0.0049,0.0242,22.2,41.2,12,0.05,224.78
ep_00003_NONE,NONE,auth-service,58,1700396313,88.5,93.6,520.4,11.35,0.0136,0.0329,19.4,36.0,10,0.0293,212.15
ep_00003_NONE,NONE,auth-service,60,1700396315,91.3,78.5,519.0,8.54,0.0128,0.0333,19.0,32.9,1,0.0285,265.88
ep_00003_NONE,NONE,auth-service,62,1700396317,93.4,81.2,528.9,3.5,0.0161,0.0249,17.6,38.1,6,0.0133,217.01
